datetime,WS,TEMP,HUMI,RN
202303281000,0.9,9.4,42.0,-9.0
202303281100,1.3,11.6,33.0,-9.0
202303281200,0.0,15.1,28.0,-9.0
202303281300,1.6,15.0,27.0,-9.0
202303281400,2.1,16.0,26.0,-9.0
202303281500,2.2,15.5,28.0,-9.0
202303281600,2.6,14.9,32.0,-9.0
202303281700,2.2,14.6,32.0,-9.0
202303281800,2.1,13.6,34.0,-9.0
202303281900,0.4,12.1,39.0,-9.0
202303282000,1.5,10.7,35.0,-9.0
202303282100,0.5,9.6,41.0,-9.0
202303282200,1.5,8.8,46.0,-9.0
202303282300,1.1,7.8,53.0,-9.0
202303290000,0.0,6.2,58.0,-9.0
202303290100,0.0,5.1,62.0,-9.0
202303290200,0.0,4.6,65.0,-9.0
202303290300,0.0,3.7,70.0,-9.0
202303290400,0.0,3.3,74.0,-9.0
202303290500,0.0,2.5,76.0,-9.0
202303290600,0.0,2.1,79.0,-9.0
202303290700,0.0,2.0,80.0,-9.0
202303290800,0.6,4.9,68.0,-9.0
202303290900,0.0,8.2,55.0,-9.0
202303291000,2.1,11.3,45.0,-9.0
202303291100,0.4,14.6,38.0,-9.0
202303291200,2.4,16.3,32.0,-9.0
202303291300,1.9,18.3,26.0,-9.0
202303291400,1.1,19.6,14.0,-9.0
202303291500,2.1,20.3,15.0,-9.0
202303291600,1.6,20.8,11.0,-9.0
202303291700,0.2,20.3,14.0,-9.0
202303291800,1.3,18.9,18.0,-9.0
202303291900,2.5,16.7,22.0,-9.0
202303292000,3.0,15.1,38.0,-9.0
202303292100,2.9,14.2,38.0,-9.0
202303292200,1.2,13.0,38.0,-9.0
202303292300,1.5,11.1,40.0,-9.0
202303300000,0.0,10.5,41.0,-9.0
202303300100,0.0,9.0,44.0,-9.0
202303300200,1.6,7.8,50.0,-9.0
202303300300,0.0,6.9,52.0,-9.0
202303300400,0.0,5.9,55.0,-9.0
202303300500,0.0,5.6,57.0,-9.0
202303300600,0.0,4.7,60.0,-9.0
202303300700,0.0,4.5,63.0,-9.0
202303300800,0.0,7.6,56.0,-9.0
202303300900,0.0,10.7,49.0,-9.0
202303301000,1.2,14.7,33.0,-9.0
202303301100,1.9,18.2,18.0,-9.0
202303301200,2.9,21.3,16.0,-9.0
202303301300,2.5,22.4,16.0,-9.0
202303301400,2.6,21.9,12.0,-9.0
202303301500,0.6,22.9,12.0,-9.0
202303301600,2.5,22.4,12.0,-9.0
202303301700,1.8,21.5,13.0,-9.0
202303301800,3.8,19.7,14.0,-9.0
202303301900,2.1,17.5,16.0,-9.0
202303302000,2.9,16.6,14.0,-9.0
202303302100,2.8,15.5,16.0,-9.0
202303302200,1.9,14.1,17.0,-9.0
202303302300,0.0,13.1,20.0,-9.0
202303310000,0.0,11.8,23.0,-9.0
202303310100,0.6,10.0,29.0,-9.0
202303310200,1.4,8.8,34.0,-9.0
202303310300,1.4,7.7,38.0,-9.0
202303310400,0.0,7.3,42.0,-9.0
202303310500,0.0,6.2,48.0,-9.0
202303310600,0.5,5.2,52.0,-9.0
202303310700,0.0,5.3,55.0,-9.0
202303310800,0.0,8.4,49.0,-9.0
202303310900,0.0,12.1,41.0,-9.0
202303311000,1.4,14.9,27.0,-9.0
202303311100,0.8,18.2,21.0,-9.0
202303311200,1.6,20.7,18.0,-9.0
202303311300,2.5,21.2,20.0,-9.0
202303311400,1.7,22.8,17.0,-9.0
202303311500,2.7,23.2,16.0,-9.0
202303311600,1.7,23.9,16.0,-9.0
202303311700,2.2,23.4,15.0,-9.0
202303311800,1.0,21.3,16.0,-9.0
202303311900,1.1,18.8,22.0,-9.0
202303312000,0.9,17.4,25.0,-9.0
202303312100,0.6,15.6,29.0,-9.0
202303312200,1.4,14.7,30.0,-9.0
202303312300,2.0,13.5,33.0,-9.0
202304010000,0.3,12.1,38.0,-9.0
202304010000,0.3,12.1,38.0,-9.0
202304010100,0.0,11.1,41.0,-9.0
202304010200,0.6,10.0,46.0,-9.0
202304010300,0.0,8.9,50.0,-9.0
202304010400,0.3,7.9,56.0,-9.0
202304010500,1.1,7.5,58.0,-9.0
202304010600,0.7,6.7,60.0,-9.0
202304010700,0.0,6.8,63.0,-9.0
202304010800,0.0,9.4,56.0,-9.0
202304010900,0.0,13.2,44.0,-9.0
202304011000,0.0,16.5,35.0,-9.0
202304011100,1.0,19.8,26.0,-9.0
202304011200,2.2,22.7,19.0,-9.0
202304011300,1.8,23.7,18.0,-9.0
202304011400,1.4,25.0,13.0,-9.0
202304011500,1.7,25.0,12.0,-9.0
202304011600,3.1,25.2,13.0,-9.0
202304011700,3.4,24.2,12.0,-9.0
202304011800,2.1,22.8,13.0,-9.0
202304011900,2.3,21.1,14.0,-9.0
202304012000,3.5,18.6,21.0,-9.0
202304012100,1.5,18.8,21.0,-9.0
202304012200,2.2,16.9,27.0,-9.0
202304012300,2.5,16.4,31.0,-9.0
202304020000,3.1,16.0,28.0,-9.0
202304020100,3.2,15.1,30.0,-9.0
202304020200,4.5,14.7,30.0,-9.0
202304020300,3.0,13.7,32.0,-9.0
202304020400,1.2,12.7,36.0,-9.0
202304020500,1.9,10.8,44.0,-9.0
202304020600,0.7,10.1,49.0,-9.0
202304020700,0.0,9.8,55.0,-9.0
202304020800,0.7,13.5,49.0,-9.0
202304020900,3.0,15.4,32.0,-9.0
202304021000,2.7,18.0,25.0,-9.0
202304021100,3.9,20.0,18.0,-9.0
202304021200,4.0,21.6,18.0,-9.0
202304021300,5.4,22.0,18.0,-9.0
202304021400,5.4,22.5,17.0,-9.0
202304021500,4.6,22.5,18.0,-9.0
202304021600,3.2,22.8,17.0,-9.0
202304021700,7.0,21.5,17.0,-9.0
202304021800,5.5,20.1,18.0,-9.0
202304021900,5.4,18.9,19.0,-9.0
202304022000,4.9,17.6,23.0,-9.0
202304022100,5.9,17.3,24.0,-9.0
202304022200,5.7,16.5,24.0,-9.0
202304022300,5.4,15.6,23.0,-9.0
202304030000,4.6,14.8,23.0,-9.0
202304030100,2.3,13.7,25.0,-9.0
202304030200,0.3,12.1,30.0,-9.0
202304030300,2.2,11.6,30.0,-9.0
202304030400,3.1,11.6,29.0,-9.0
202304030500,2.9,11.5,30.0,-9.0
202304030600,0.0,9.3,38.0,-9.0
202304030700,0.0,8.8,40.0,-9.0
202304030800,0.0,11.7,40.0,-9.0
202304030900,0.8,14.8,27.0,-9.0
202304031000,4.9,16.8,24.0,-9.0
202304031100,4.1,20.0,20.0,-9.0
202304031200,5.0,21.2,24.0,-9.0
202304031300,5.9,21.9,25.0,-9.0
202304031400,7.7,22.6,21.0,-9.0
202304031500,5.9,22.7,22.0,-9.0
202304031600,5.6,22.7,21.0,-9.0
202304031700,4.6,22.3,23.0,-9.0
202304031800,6.2,21.2,20.0,-9.0
202304031900,4.2,19.9,24.0,-9.0
202304032000,3.6,18.7,24.0,-9.0
202304032100,4.7,17.9,23.0,-9.0
202304032200,5.0,17.3,18.0,-9.0
202304032300,4.7,16.4,17.0,-9.0
202304040000,3.9,15.3,22.0,-9.0
202304040100,3.3,14.5,23.0,-9.0
202304040200,3.5,14.0,22.0,-9.0
202304040300,3.4,13.4,25.0,-9.0
202304040400,3.7,12.4,32.0,-9.0
202304040500,4.6,12.0,39.0,-9.0
202304040600,3.7,11.4,44.0,-9.0
202304040700,3.3,11.2,48.0,-9.0
202304040800,3.7,12.3,51.0,-9.0
202304040900,3.3,14.0,44.0,-9.0
202304041000,2.5,16.7,36.0,-9.0
202304041100,3.0,18.0,34.0,-9.0
202304041200,2.6,20.1,31.0,-9.0
202304041300,1.8,21.7,30.0,-9.0
202304041400,1.9,21.6,27.0,-9.0
202304041500,1.3,21.9,26.0,-9.0
202304041600,3.1,21.4,33.0,-9.0
202304041700,2.4,20.3,35.0,0.0
202304041800,3.0,16.3,56.0,0.1
202304041900,2.6,13.5,77.0,0.4
202304042000,1.8,13.0,86.0,1.0
202304042100,2.6,12.3,91.0,2.8
202304042200,2.0,12.0,89.0,1.4
202304042300,3.1,12.0,90.0,0.8
202304050000,5.3,12.1,90.0,1.1
202304050100,3.8,12.4,88.0,0.3
202304050200,3.1,12.2,92.0,0.6
202304050300,1.7,12.4,92.0,0.5
202304050400,2.5,12.5,92.0,0.4
202304050500,3.6,12.6,91.0,0.7
202304050600,3.3,12.7,91.0,0.9
202304050700,3.2,12.6,93.0,1.2
202304050800,2.2,13.3,93.0,0.6
202304050900,0.2,14.1,92.0,1.1
202304051000,2.6,14.4,92.0,1.9
202304051100,2.4,14.9,91.0,1.9
202304051200,2.6,15.1,90.0,1.6
202304051300,1.6,15.4,92.0,1.6
202304051400,2.6,15.7,93.0,3.0
202304051500,2.3,14.9,91.0,1.8
202304051600,2.6,14.0,89.0,0.2
202304051700,2.1,12.4,90.0,0.0
202304051800,3.4,10.2,92.0,0.0
202304051900,2.2,9.8,91.0,0.0
202304052000,3.0,9.5,91.0,0.1
202304052100,2.4,9.1,90.0,0.1
202304052200,2.6,9.2,85.0,0.0
202304052300,1.7,8.5,87.0,0.0
202304060000,1.9,7.9,90.0,0.0
202304060100,2.8,8.0,88.0,0.0
202304060200,2.7,8.2,87.0,0.0
202304060300,2.9,8.1,89.0,0.0
202304060400,2.6,8.1,90.0,0.0
202304060500,2.9,8.1,91.0,0.1
202304060600,1.6,8.4,89.0,0.0
202304060700,3.2,8.5,89.0,0.0
202304060800,3.1,8.7,89.0,0.0
202304060900,2.9,8.9,89.0,0.0
202304061000,3.1,9.4,84.0,0.0
202304061100,2.3,9.3,86.0,0.0
202304061200,2.6,9.2,90.0,0.0
202304061300,1.4,9.4,89.0,0.0
202304061400,1.8,9.4,89.0,0.1
202304061500,1.1,9.9,85.0,0.0
202304061600,0.7,10.0,85.0,0.0
202304061700,1.9,9.6,86.0,0.0
202304061800,1.7,9.6,86.0,0.0
202304061900,1.3,9.5,83.0,0.0
202304062000,0.8,9.3,83.0,-9.0
202304062100,1.0,8.3,89.0,0.7
202304062200,0.5,8.0,91.0,0.9
202304062300,0.0,7.7,92.0,1.3
202304070000,2.3,7.1,91.0,1.1
202304070100,0.7,6.9,91.0,0.3
202304070200,1.1,6.9,91.0,-9.0
202304070300,1.7,6.5,91.0,-9.0
202304070400,0.2,5.7,90.0,-9.0
202304070500,2.0,5.3,90.0,-9.0
202304070600,2.2,4.9,90.0,-9.0
202304070700,1.8,5.3,91.0,-9.0
202304070800,2.3,7.1,83.0,-9.0
202304070900,2.2,9.5,72.0,-9.0
202304071000,3.5,10.8,59.0,-9.0
202304071100,2.6,12.5,52.0,-9.0
202304071200,2.9,14.1,45.0,-9.0
202304071300,3.0,14.0,49.0,-9.0
202304071400,3.0,14.1,47.0,-9.0
202304071500,2.8,15.0,43.0,-9.0
202304071600,3.1,14.5,44.0,-9.0
202304071700,3.8,14.3,36.0,-9.0
202304071800,3.1,11.9,50.0,-9.0
202304071900,2.9,10.4,44.0,-9.0
202304072000,2.9,8.7,39.0,-9.0
202304072100,2.6,6.7,37.0,-9.0
202304072200,2.4,4.7,44.0,-9.0
202304072300,0.7,3.6,49.0,-9.0
202304080000,0.9,3.2,52.0,-9.0
202304080100,1.5,2.8,56.0,-9.0
202304080200,2.2,2.6,58.0,-9.0
202304080300,2.0,2.3,59.0,-9.0
202304080400,2.1,2.2,60.0,-9.0
202304080500,2.6,2.2,62.0,-9.0
202304080600,2.0,1.7,67.0,-9.0
202304080700,3.0,3.0,64.0,-9.0
202304080800,0.9,5.1,57.0,-9.0
202304080900,1.8,8.2,49.0,-9.0
202304081000,3.1,11.0,43.0,-9.0
202304081100,2.8,12.1,38.0,-9.0
202304081200,4.0,14.0,31.0,-9.0
202304081300,4.6,13.7,23.0,-9.0
202304081400,6.3,15.0,14.0,-9.0
202304081500,5.6,15.5,14.0,-9.0
202304081600,4.8,15.5,16.0,-9.0
202304081700,5.3,14.7,16.0,-9.0
202304081800,4.3,12.7,16.0,-9.0
202304081900,2.5,11.2,22.0,-9.0
202304082000,1.8,9.8,36.0,-9.0
202304082100,1.3,8.4,44.0,-9.0
202304082200,1.7,7.3,65.0,-9.0
202304082300,2.3,6.4,70.0,-9.0
202304090000,1.0,6.1,75.0,-9.0
202304090100,2.1,5.7,74.0,-9.0
202304090200,0.6,4.5,77.0,-9.0
202304090300,0.2,3.3,82.0,-9.0
202304090400,1.2,3.2,84.0,-9.0
202304090500,0.0,2.6,87.0,-9.0
202304090600,0.4,2.1,87.0,-9.0
202304090700,0.0,2.9,87.0,-9.0
202304090800,0.0,6.4,69.0,-9.0
202304090900,0.0,9.4,55.0,-9.0
202304091000,0.1,12.1,48.0,-9.0
202304091100,2.5,14.7,36.0,-9.0
202304091200,0.1,16.2,24.0,-9.0
202304091300,4.9,17.2,27.0,-9.0
202304091400,2.5,18.0,29.0,-9.0
202304091500,3.3,18.2,21.0,-9.0
202304091600,3.8,18.0,20.0,-9.0
202304091700,3.5,16.4,21.0,-9.0
202304091800,2.3,14.5,22.0,-9.0
202304091900,2.0,12.9,24.0,-9.0
202304092000,1.6,11.4,26.0,-9.0
202304092100,2.2,10.2,32.0,-9.0
202304092200,1.5,9.7,38.0,-9.0
202304092300,0.4,8.5,46.0,-9.0
202304100000,1.2,7.2,53.0,-9.0
202304100100,0.3,5.6,58.0,-9.0
202304100200,1.8,4.5,64.0,-9.0
202304100300,1.1,4.2,66.0,-9.0
202304100400,0.3,3.2,72.0,-9.0
202304100500,2.2,2.8,74.0,-9.0
202304100600,0.3,2.6,74.0,-9.0
202304100700,1.2,3.2,74.0,-9.0
202304100800,0.0,6.5,60.0,-9.0
202304100900,0.0,10.4,39.0,-9.0
202304101000,0.8,13.9,33.0,-9.0
202304101100,1.4,16.7,25.0,-9.0
202304101200,1.9,18.0,21.0,-9.0
202304101300,3.2,19.0,23.0,-9.0
202304101400,2.5,20.2,19.0,-9.0
202304101500,3.2,20.3,19.0,-9.0
202304101600,3.4,20.6,24.0,-9.0
202304101700,2.5,20.1,30.0,-9.0
202304101800,1.6,18.9,36.0,-9.0
202304101900,0.0,17.5,40.0,-9.0
202304102000,0.0,15.8,44.0,-9.0
202304102100,0.2,14.6,48.0,-9.0
202304102200,0.9,13.9,52.0,-9.0
202304102300,0.7,13.0,55.0,-9.0
202304110000,0.0,12.1,58.0,-9.0
202304110100,0.0,10.7,66.0,-9.0
202304110200,2.1,11.9,49.0,-9.0
202304110300,1.9,12.4,45.0,-9.0
202304110400,1.9,13.1,50.0,-9.0
202304110500,1.2,13.2,56.0,-9.0
202304110600,0.1,13.4,64.0,-9.0
202304110700,1.4,14.6,67.0,-9.0
202304110800,3.2,16.7,60.0,-9.0
202304110900,3.7,17.1,59.0,-9.0
202304111000,6.7,18.0,57.0,-9.0
202304111100,3.7,18.5,57.0,-9.0
202304111200,5.4,20.0,55.0,-9.0
202304111300,4.4,20.4,55.0,-9.0
202304111400,2.7,18.6,68.0,0.0
202304111500,3.4,17.7,75.0,0.0
202304111600,3.8,16.9,75.0,-9.0
202304111700,2.7,15.2,82.0,0.0
202304111800,1.9,14.5,81.0,0.0
202304111900,2.8,13.6,82.0,-9.0
202304112000,1.2,12.7,85.0,-9.0
202304112100,2.3,12.3,84.0,-9.0
202304112200,1.6,11.8,84.0,-9.0
202304112300,1.5,11.4,66.0,-9.0
202304120000,0.5,10.2,61.0,-9.0
202304120100,0.0,9.0,64.0,-9.0
202304120200,1.4,8.3,63.0,-9.0
202304120300,0.0,7.3,54.0,-9.0
202304120400,1.8,6.4,56.0,-9.0
202304120500,0.1,5.4,58.0,-9.0
202304120600,1.5,4.1,73.0,-9.0
202304120700,0.5,4.8,70.0,-9.0
202304120800,0.0,7.5,65.0,-9.0
202304120900,1.6,10.6,36.0,-9.0
202304121000,2.4,13.1,12.0,-9.0
202304121100,3.8,14.1,12.0,-9.0
202304121200,3.4,16.0,9.0,-9.0
202304121300,6.5,16.6,10.0,-9.0
202304121400,4.5,17.0,9.0,-9.0
202304121500,4.0,17.4,8.0,-9.0
202304121600,4.5,16.9,9.0,-9.0
202304121700,2.8,16.5,9.0,-9.0
202304121800,4.8,14.5,11.0,-9.0
202304121900,2.5,12.7,12.0,-9.0
202304122000,2.5,11.7,13.0,-9.0
202304122100,1.8,10.1,18.0,-9.0
202304122200,0.9,9.1,27.0,-9.0
202304122300,0.6,7.6,33.0,-9.0
202304130000,2.0,7.3,32.0,-9.0
202304130100,1.5,6.1,38.0,-9.0
202304130200,1.0,5.0,44.0,-9.0
202304130300,0.1,3.7,53.0,-9.0
202304130400,0.0,4.2,52.0,-9.0
202304130500,0.0,3.8,54.0,-9.0
202304130600,0.0,3.2,60.0,-9.0
202304130700,0.0,3.8,60.0,-9.0
202304130800,0.0,6.6,45.0,-9.0
202304130900,0.0,10.3,32.0,-9.0
202304131000,0.0,13.2,25.0,-9.0
202304131100,0.8,15.5,18.0,-9.0
202304131200,0.2,17.5,14.0,-9.0
202304131300,0.1,20.2,13.0,-9.0
202304131400,2.9,22.2,10.0,-9.0
202304131500,3.4,22.6,10.0,-9.0
202304131600,0.0,23.1,10.0,-9.0
202304131700,0.4,22.6,10.0,-9.0
202304131800,0.1,21.4,13.0,-9.0
202304131900,0.0,19.9,15.0,-9.0
202304132000,0.0,17.9,19.0,-9.0
202304132100,2.5,16.3,20.0,-9.0
202304132200,0.0,15.0,19.0,-9.0
202304132300,0.0,13.8,21.0,-9.0
202304140000,0.0,13.0,28.0,-9.0
202304140100,0.0,11.2,41.0,-9.0
202304140200,0.0,10.2,42.0,-9.0
202304140300,0.4,9.3,47.0,-9.0
202304140400,0.0,8.5,49.0,-9.0
202304140500,0.0,7.7,55.0,-9.0
202304140600,0.1,7.1,58.0,-9.0
202304140700,0.0,8.0,60.0,-9.0
202304140800,0.0,9.7,59.0,-9.0
202304140900,0.0,12.4,47.0,-9.0
202304141000,0.0,14.9,34.0,-9.0
202304141100,0.0,18.6,31.0,-9.0
202304141200,0.0,18.5,24.0,-9.0
202304141300,0.1,18.9,24.0,-9.0
202304141400,0.0,19.5,24.0,-9.0
202304141500,0.0,20.4,26.0,-9.0
202304141600,0.0,21.5,29.0,-9.0
202304141700,0.0,21.1,21.0,-9.0
202304141800,2.5,19.9,21.0,-9.0
202304141900,2.1,19.1,20.0,-9.0
202304142000,1.5,18.4,18.0,-9.0
202304142100,2.5,17.6,23.0,-9.0
202304142200,0.0,16.9,31.0,-9.0
202304142300,0.7,15.8,36.0,-9.0
202304150000,1.7,15.4,40.0,-9.0
202304150100,0.0,15.0,40.0,-9.0
202304150200,0.0,14.3,47.0,0.0
202304150300,0.0,13.4,56.0,-9.0
202304150400,0.4,12.7,61.0,-9.0
202304150500,0.0,12.6,72.0,-9.0
202304150600,1.3,12.2,62.0,-9.0
202304150700,0.0,12.7,67.0,-9.0
202304150800,0.2,13.4,63.0,-9.0
202304150900,0.0,14.3,61.0,-9.0
202304151000,0.2,14.8,65.0,-9.0
202304151100,1.2,15.0,69.0,0.0
202304151200,1.9,13.5,87.0,2.1
202304151300,2.3,12.6,91.0,6.8
202304151400,1.6,12.6,90.0,3.5
202304151500,2.0,13.0,89.0,0.7
202304151600,1.2,14.5,71.0,0.1
202304151700,0.1,14.8,68.0,-9.0
202304151800,1.0,14.2,71.0,-9.0
202304151900,0.9,13.3,78.0,-9.0
202304152000,1.9,12.4,82.0,-9.0
202304152100,2.4,11.5,81.0,-9.0
202304152200,1.4,10.2,77.0,-9.0
202304152300,1.5,9.4,85.0,-9.0
202304160000,2.2,8.2,89.0,-9.0
202304160100,2.1,7.6,91.0,-9.0
202304160200,1.2,7.4,91.0,-9.0
202304160300,2.9,7.3,88.0,-9.0
202304160400,1.8,7.2,89.0,-9.0
202304160500,1.1,6.9,91.0,-9.0
202304160600,1.0,7.4,85.0,-9.0
202304160700,0.0,7.2,90.0,-9.0
202304160800,0.0,8.3,81.0,-9.0
202304160900,0.8,10.1,74.0,-9.0
202304161000,0.5,12.6,66.0,-9.0
202304161100,1.1,15.0,43.0,-9.0
202304161200,1.3,16.2,37.0,-9.0
202304161300,2.6,16.3,37.0,-9.0
202304161400,4.0,16.9,31.0,-9.0
202304161500,4.7,16.3,34.0,-9.0
202304161600,2.0,15.4,33.0,-9.0
202304161700,5.4,11.8,53.0,0.0
202304161800,1.4,12.9,51.0,0.0
202304161900,1.2,11.3,55.0,-9.0
202304162000,1.9,9.9,65.0,-9.0
202304162100,1.7,9.3,68.0,-9.0
202304162200,0.5,8.6,73.0,-9.0
202304162300,0.7,7.9,76.0,-9.0
202304170000,1.4,7.8,79.0,-9.0
202304170100,2.3,8.2,81.0,-9.0
202304170200,1.0,7.0,86.0,-9.0
202304170300,2.1,6.7,88.0,-9.0
202304170400,0.3,5.9,89.0,-9.0
202304170500,0.7,5.3,90.0,-9.0
202304170600,0.0,4.8,90.0,-9.0
202304170700,0.0,5.7,89.0,-9.0
202304170800,1.5,9.4,74.0,-9.0
202304170900,0.4,11.3,64.0,-9.0
202304171000,2.0,13.5,51.0,-9.0
202304171100,1.9,15.6,39.0,-9.0
202304171200,2.6,16.5,34.0,-9.0
202304171300,2.3,17.9,33.0,-9.0
202304171400,0.9,19.3,29.0,-9.0
202304171500,0.3,20.0,22.0,-9.0
202304171600,1.0,20.4,21.0,-9.0
202304171700,1.1,20.0,25.0,-9.0
202304171800,0.7,19.0,31.0,-9.0
202304171900,0.1,16.8,31.0,-9.0
202304172000,0.3,16.1,31.0,-9.0
202304172100,0.1,16.0,33.0,-9.0
202304172200,0.9,15.0,41.0,-9.0
202304172300,0.0,14.8,47.0,-9.0
202304180000,0.6,14.5,48.0,-9.0
202304180100,1.9,14.2,52.0,-9.0
202304180200,1.3,14.5,49.0,-9.0
202304180300,0.4,14.4,52.0,-9.0
202304180400,1.4,14.5,52.0,-9.0
202304180500,1.3,14.5,53.0,-9.0
202304180600,1.0,14.2,58.0,-9.0
202304180700,0.9,14.4,57.0,0.0
202304180800,0.9,14.7,57.0,0.0
202304180900,0.9,15.3,54.0,-9.0
202304181000,1.4,14.0,70.0,0.0
202304181100,2.2,12.6,81.0,0.0
202304181200,0.9,12.7,90.0,0.3
202304181300,0.0,13.1,91.0,0.3
202304181400,1.6,13.4,93.0,0.3
202304181500,1.6,13.1,92.0,0.3
202304181600,0.4,13.3,92.0,0.1
202304181700,1.3,13.2,93.0,0.0
202304181800,0.0,13.8,92.0,0.0
202304181900,1.0,13.6,92.0,-9.0
202304182000,0.0,13.5,94.0,-9.0
202304182100,0.0,13.6,94.0,-9.0
202304182200,0.1,13.6,94.0,-9.0
202304182300,0.0,13.4,94.0,-9.0
202304190000,0.0,13.5,94.0,-9.0
202304190100,1.1,13.6,94.0,-9.0
202304190200,0.9,13.5,94.0,-9.0
202304190300,0.3,13.6,94.0,-9.0
202304190400,0.0,13.7,93.0,-9.0
202304190500,1.4,13.7,91.0,-9.0
202304190600,2.1,13.3,90.0,-9.0
202304190700,1.2,13.3,85.0,-9.0
202304190800,0.3,15.1,80.0,-9.0
202304190900,1.7,17.3,70.0,-9.0
202304191000,0.9,18.9,62.0,-9.0
202304191100,4.5,22.3,45.0,-9.0
202304191200,2.7,24.1,39.0,-9.0
202304191300,3.4,26.2,36.0,-9.0
202304191400,2.3,26.6,31.0,-9.0
202304191500,1.7,27.6,32.0,-9.0
202304191600,0.0,27.5,30.0,-9.0
202304191700,0.0,27.9,32.0,-9.0
202304191800,2.2,25.2,55.0,-9.0
202304191900,2.2,23.0,64.0,-9.0
202304192000,1.8,22.1,68.0,-9.0
202304192100,2.2,21.7,69.0,-9.0
202304192200,1.0,20.6,73.0,-9.0
202304192300,1.3,19.7,72.0,-9.0
202304200000,1.8,19.1,71.0,-9.0
202304200100,1.5,18.3,75.0,-9.0
202304200200,1.2,18.0,76.0,-9.0
202304200300,0.7,17.9,77.0,-9.0
202304200400,0.0,17.9,77.0,-9.0
202304200500,0.0,17.7,80.0,-9.0
202304200600,0.0,17.4,82.0,-9.0
202304200700,0.0,17.7,83.0,-9.0
202304200800,0.0,18.7,76.0,-9.0
202304200900,0.0,19.3,75.0,-9.0
202304201000,1.4,20.0,72.0,-9.0
202304201100,3.2,21.1,67.0,-9.0
202304201200,1.4,22.1,64.0,-9.0
202304201300,2.0,23.5,56.0,-9.0
202304201400,1.1,25.3,52.0,-9.0
202304201500,2.4,24.9,49.0,-9.0
202304201600,1.8,25.3,50.0,-9.0
202304201700,1.8,24.4,50.0,-9.0
202304201800,1.2,24.5,47.0,-9.0
202304201900,2.7,22.0,61.0,-9.0
202304202000,3.1,19.3,70.0,-9.0
202304202100,1.8,17.8,75.0,-9.0
202304202200,0.6,16.7,81.0,-9.0
202304202300,0.7,15.9,84.0,-9.0
202304210000,0.2,15.1,87.0,-9.0
202304210100,0.8,14.4,89.0,-9.0
202304210200,1.1,14.4,89.0,-9.0
202304210300,0.5,14.5,89.0,-9.0
202304210400,0.8,14.7,89.0,0.0
202304210500,1.7,14.5,90.0,0.0
202304210600,1.3,14.1,87.0,0.0
202304210700,0.8,14.3,84.0,-9.0
202304210800,2.2,15.1,80.0,-9.0
202304210900,0.3,16.6,73.0,-9.0
202304211000,0.9,20.0,66.0,-9.0
202304211100,1.1,20.1,60.0,-9.0
202304211200,0.3,20.9,57.0,-9.0
202304211300,1.0,21.5,58.0,-9.0
202304211400,2.6,21.9,48.0,-9.0
202304211500,2.8,23.1,45.0,-9.0
202304211600,2.2,22.4,45.0,-9.0
202304211700,2.3,22.7,42.0,-9.0
202304211800,1.7,21.6,47.0,-9.0
202304211900,4.7,19.8,44.0,-9.0
202304212000,2.0,18.2,43.0,-9.0
202304212100,2.7,16.5,44.0,-9.0
202304212200,2.2,15.4,47.0,-9.0
202304212300,3.2,14.2,47.0,-9.0
202304220000,4.4,13.0,46.0,-9.0
202304220100,4.4,12.5,47.0,-9.0
202304220200,0.0,12.2,49.0,-9.0
202304220300,3.0,12.1,46.0,-9.0
202304220400,3.9,12.0,43.0,-9.0
202304220500,0.6,11.5,46.0,-9.0
202304220600,2.1,11.1,42.0,-9.0
202304220700,2.5,12.1,41.0,-9.0
202304220800,2.6,13.8,36.0,-9.0
202304220900,3.5,15.8,32.0,-9.0
202304221000,4.2,17.2,25.0,-9.0
202304221100,4.4,18.8,24.0,-9.0
202304221200,4.8,19.9,19.0,-9.0
202304221300,4.1,20.7,21.0,-9.0
202304221400,5.7,20.9,21.0,-9.0
202304221500,4.6,20.0,20.0,-9.0
202304221600,3.1,21.0,22.0,-9.0
202304221700,2.6,20.0,21.0,-9.0
202304221800,3.3,19.4,21.0,-9.0
202304221900,4.6,18.4,23.0,-9.0
202304222000,4.2,17.9,24.0,-9.0
202304222100,3.7,17.1,26.0,-9.0
202304222200,5.0,16.1,30.0,-9.0
202304222300,5.1,15.1,33.0,-9.0
202304230000,3.1,14.2,37.0,-9.0
202304230100,3.5,13.3,42.0,-9.0
202304230200,4.1,12.8,42.0,-9.0
202304230300,2.9,12.6,44.0,-9.0
202304230400,2.5,12.3,46.0,-9.0
202304230500,0.9,11.7,50.0,-9.0
202304230600,0.4,11.5,51.0,-9.0
202304230700,2.1,12.5,53.0,-9.0
202304230800,2.1,13.7,48.0,-9.0
202304230900,3.5,14.2,39.0,-9.0
202304231000,2.1,16.1,37.0,-9.0
202304231100,1.1,17.6,35.0,-9.0
202304231200,1.3,18.4,32.0,-9.0
202304231300,2.7,20.4,26.0,-9.0
202304231400,2.4,20.2,23.0,-9.0
202304231500,2.2,20.4,26.0,-9.0
202304231600,1.7,20.2,23.0,-9.0
202304231700,0.3,19.9,24.0,-9.0
202304231800,0.0,18.7,28.0,-9.0
202304231900,1.1,17.6,30.0,-9.0
202304232000,0.3,17.2,32.0,-9.0
202304232100,1.0,16.7,36.0,-9.0
202304232200,2.5,15.7,35.0,-9.0
202304232300,1.0,15.2,32.0,-9.0
